0,0,4,0,1,0,0,0,2,0,0,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,2,4,0,0,2,2,0,0,0,0,1,0,0,2,1,0,1,1,1,0,1,12,12,16,16,10,19,19,18,10,16,18,13,17,13,9,9,12,15,10,13,10,12,17,11,12,5,14,9,24,16,25,17
2,1,0,1,0,0,1,0,0,2,0,0,1,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,2,7,3,1,0,1,3,1,3,8,2,1,1,1,3,0,3,0,0,0,0,0,2,0,1,2,0,0,0,1,0,0,0,0
0,2,3,2,0,1,1,0,0,2,0,0,0,0,1,1,0,0,1,0,1,2,8,13,15,15,11,8,7,4,6,7,5,0,4,3,1,4,0,0,1,0,2,0,0,2,0,0,0,0,1,2,3,0,4,3,3,0,1,2,1,0,0,0,0,0,1,0,0,2,2,1,0,1,0,0,3,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,2,0,1,0,2
2,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
0,0,0,5,3,0,0,15,30,30,32,29,29,23,29,23,15,25,24,24,16,27,25,17,34,15,2,0,0,3,0,0,1,7,7,8,13,20,26,30,34,24,15,27,35,23,26,22,8,0,4,0,1,13,6,1,3,1,0,4,1,1,7,10,6,14,10,11,19,1,1,1,0,1,2,1,0,0,0,11,34,33,11,2,26,17,25,25,27,30,13,12,0,0,0,0,3,0,1,0
2,4,8,2,4,8,18,28,33,22,35,29,42,35,7,21,9,11,14,2,0,0,3,0,1,3,3,22,29,25,27,25,26,26,30,30,28,17,24,28,22,21,13,23,19,34,7,16,2,20,16,11,15,1,2,5,0,3,8,10,10,17,15,9,25,19,18,28,22,10,7,4,4,0,1,0,3,9,1,14,39,26,28,15,12,9,2,0,1,0,1,1,0,0,0,1,2,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,1,0,0,2,1,0,1,2,9,10,12,13,12,21,9,14,12,8,9,6,6,4,2,3,5,4,1,2,3,0,0,0,1,1,0,0,0,3,0,0,0,3,0,3,1,1,5,7,10,13,13,6,10,8,10,3,5,11,9,11,11,5,1,1,1,0,2,1,1,0,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0
0,0,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,7,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,1,4,0,0,0,5,1,3,1,2,4,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,2,0,0,0,0,1,4,8,12,7,3,5,7,14,7,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,2,2,2,5,4,4,0,0,0,1,0,0,0,0,0,3,4,3,0,1,0,0
