0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,9,3,11,17,9,0,0,0,0,0,0,0,0,0,0,0,21,1,19,0,1,4,7,6,3,1,0,0,0,0,0,7,7,0,0,19,10,0,9,4,16,18,18,16,4,0,0,0,0,1,2,6,9,7,7,1,0,0,0,0,0,0,0,0,0,0,0
8,22,20,0,29,4,13,16,1,1,0,0,0,9,27,8,0,9,34,23,1,0,16,1,11,21,1,10,13,23,41,35,1,9,36,31,19,12,24,9,15,4,7,3,15,8,0,0,0,0,0,0,0,0,0,0,21,18,33,40,17,31,44,21,13,0,0,0,0,0,0,0,0,0,0,21,0,7,0,27,23,0,6,23,28,24,9,1,0,0,10,15,37,47,42,42,30,18,14,11
32,12,0,0,0,24,1,14,18,44,2,12,5,44,7,0,4,17,0,0,0,0,0,0,10,22,34,19,0,0,0,0,0,0,0,6,26,0,0,0,26,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,0,0,0,15,42,52,41,38,10,36,40,21,18,23,0,0,17,9,22,37,31,0,1,35,0,0,0,0
0,0,28,15,31,24,0,1,0,12,0,0,0,0,0,0,0,0,2,2,15,42,0,3,0,0,50,0,5,11,20,6,0,0,0,0,0,0,0,0,19,12,3,27,1,2,11,17,6,8,5,22,6,18,37,30,9,12,1,35,0,0,3,1,3,0,15,8,0,0,9,46,0,0,0,0,0,4,39,28,10,23,16,22,5,6,0,5,7,0,0,3,19,24,7,23,9,0,17,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14,4,1,28,31,21,11,17,13,0,0,0,1,0,0,0,15,33,16,16,22,5,0,15,0,0,0,0,0,0,0,2,10,21,22,1,17,1,1,1,0,0,0,16,6,0,0,0,15,36,18,21,1,5,28,21,22,7,0,3
0,0,0,0,0,0,0,0,0,3,16,0,8,28,4,17,22,0,19,16,52,51,15,32,34,17,7,5,21,24,48,20,46,10,9,17,28,45,34,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,37,50,10,14,14,0,56,64,34,40,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,1,30,33,1,8,2,22,76,72,40,64,25,26
11,6,2,1,9,10,3,15,10,8,22,22,16,0,0,0,0,0,0,6,15,11,24,35,12,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,18,13,11,0,7,14,1,2,5,6,8,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,15,0,17,5,24,33,17,11,8,7,0,0,6,1,0,0,0,2,3,13,17,5,2,0,0,0,11,4,0,17,25
0,0,0,0,2,3,4,3,1,2,5,0,0,3,1,0,0,0,0,10,5,21,34,15,3,0,1,1,11,65,38,7,30,14,42,4,0,6,11,18,31,53,20,8,0,0,7,31,30,4,9,20,19,29,0,22,26,2,0,0,0,16,13,2,9,3,11,32,28,35,6,18,5,9,50,32,25,39,0,0,0,0,0,21,16,0,5,0,0,0,59,55,13,0,0,0,0,0,0,0
1,0,0,0,0,0,10,31,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,20,0,10,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,21,0,3,8,5,7,8,3,0,6,0,8,18,9,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,1,42,3,0,0,7,17,0,0,1,0,0,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,9,23,14,6,7,0,5,0,0,0,0,0,0,0,0,4,3,6,6,0,5,14,18,16,18,7,0,0,0,0,4,1,3,9,9,10,16,2,6,1,0,14,4,2,3,0,0,0,0,0,4,12,8,11,4,6,6,2,0,0,19,0,0,2,1,2,4,24,18,1,18,13,0,0,0,0,0,0,15,32,0,0,0,0,0,0,0,0,0,16,15,2,0,0
