11,3,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,5,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,20,5,19,19,0,0,3,17,6,0,0,0,0,4,7,0,15,24,14,1,35,3,22,11,24,0,0,5
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,32,33,27,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,2,3,1,0,0,29,0,0,0,0,0,0,0,0,0,52,44,42,4,1,1,0,0,0,0,0,0,5,1,3,19,13,6,3,2,5,6,13,0,0,0,0,1,7,12,1,57,3,0,5,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,7,24,1,24,68,81,24,0,22,65,18,0,0,0,23,10,0,0,19,19,6,0,0,1,68,5,1,0,1
0,0,0,0,0,16,11,0,0,0,6,23,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,17,9,15,35,28,32,0,0,0,0,7,7,11,2,8,58,0,0,0,0,0,0,0,1,0,3,1,5,7,30,23,7,0,11,7,26,0,0,0,0,0,0,0,0,0,33,29,5,0,21,0,0,23,39,9,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
0,0,0,0,0,0,6,5,5,8,1,0,0,4,0,0,0,1,0,0,5,19,21,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,4,14,0,0,0,0,10,35,24,4,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,24,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,22,32,12,0,2,24,8,13,0,12,2,12,17,42,7,3,13,27,23,8,11,14
0,1,5,0,3,7,11,6,0,11,10,5,2,0,8,17,21,18,19,8,12,9,12,6,4,7,2,6,1,0,2,3,1,0,3,2,1,20,15,2,3,15,12,18,23,17,16,20,12,17,9,9,6,22,21,13,8,11,11,0,10,6,13,11,4,8,3,2,12,5,0,0,0,12,9,12,7,17,14,10,18,24,7,0,0,0,0,0,0,0,5,11,4,1,0,21,17,10,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,4,3,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,17,19,12,3,0,15,19,20,22,19,15,2,0,0,0,15,0,0,0,0,0
0,0,0,0,0,0,0,0,11,24,15,4,0,8,18,10,0,0,0,0,1,1,1,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,2,0,0,0,0,2,18,0,8,0,2,0,20,21,38,22,45,11,0,1,12,46,5,1,3,0,27,22,0,0,0,0,0,0,0,0,1,0,2,44,50,0,12,36,38,22,10,9,1,23
0,0,0,8,37,0,0,1,31,0,8,9,23,1,0,0,0,23,37,0,18,7,5,0,0,31,2,1,1,4,9,10,6,1,0,2,2,1,0,0,0,0,0,0,0,0,34,39,15,4,4,9,0,0,0,0,1,0,0,4,39,11,6,10,26,24,30,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,11,0,0,0
0,0,0,20,43,28,30,14,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,11,2,0,0,1,18,29,67,31,38,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,43,26,4,0,0,0,0,0,0,0,0,0,0,0,0
9,35,22,19,16,9,0,0,0,16,21,15,17,29,6,6,0,0,0,0,0,1,24,32,19,22,28,23,1,4,0,0,17,13,19,35,34,5,0,1,2,1,0,1,0,2,1,0,0,0,0,0,0,1,0,1,3,3,0,0,0,2,14,5,6,1,10,33,25,1,0,0,7,23,12,20,8,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,13,0,0,1,38,33,22,13,0,2,2,0,5,0,0,0,0,1,0,3,7,0,0,1,4,0,0,0,0,0,0,0,26,38,42,28,31,27,4,5,0,0,0,0,28,20,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,0,0,3,3,11,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,38,9
0,0,6,0,4,13,36,3,6,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,8,22,4,0,0,0,2,24,27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,6,0,0,0,0,0,0,7,0,9,27,25,28,0,0,0,0,22,29,1,12,5,0,0,0,0
